Latest Date,Latest Open,Latest High,Latest Low,Latest Close,Latest Volume,Latest Dividends,Latest Stock Splits,Latest date_only,Latest RollingMean,Latest RollingStd,Latest UpperBand1,Latest LowerBand1,Latest UpperBand2,Latest LowerBand2,Latest CCI_10,Latest CCI_40,Latest OBV,Latest VPT,Latest VPT_signal,Latest VWAP,Latest MFI_14,Latest PP,Latest R1,Latest S1,Latest R2,Latest S2,Latest R3,Latest S3,Latest CMF,Latest %R,Latest macd,Latest macd_signal,Latest macde_histogram,Latest rsi,Latest ADX,Latest sma_5,Latest sma_20,Latest sma_50,Latest sma_100,Latest symbol,Latest created_on,Latest PP_previousday,Latest R1_previousday,Latest S1_previousday,Latest R2_previousday,Latest S2_previousday,Latest R3_previousday,Latest S3_previousday,Close_change_1d,Volume_change_1d,Close_change_5d,Volume_change_5d,Close_change_10d,Volume_change_10d,Close_change_1m,Volume_change_1m,Close_change_3m,Volume_change_3m,Close_change_6m,Volume_change_6m,Close_change_1y,Volume_change_1y,macd_change_1y,macd_signal_change_1y,CCI_10_change_1y,CCI_40_change_1y,OBV_change_1y,VPT_change_1y,VPT_signal_change_1y,VWAP_change_1y,MFI_14_change_1y,rsi_change_1y,ADX_change_1y,sma_5_change_1y,sma_20_change_1y,sma_50_change_1y,sma_100_change_1y,std_1M,std_3M,std_6M,std_1Y,symbol
2025-10-08 18:30:00,177.10000610351562,188.58999633789062,176.00999450683594,186.69000244140625,20816,0.0,0.0,2025-10-09,191.77450103759764,6.786251532338273,198.56075256993591,184.98824950525938,205.34700410227418,178.2019979729211,-70.77487698023252,-118.4250275405836,6094102,29920.967756852144,22353.65393185846,171.33383234672377,28.74692418959387,183.7633310953776,191.51666768391925,178.93666585286456,196.34333292643228,171.1833292643229,204.09666951497394,166.35666402180988,-0.4308529191387327,-60.42976746605217,-5.9038754522107695,-5.582771250715359,-0.32110420149541063,42.70849166968696,17.080552155662417,184.0,191.77450103759764,206.54427124023437,200.93858352661132,AARON.NS,2025-10-09 10:50:34.863168,179.91333516438803,182.72666422526044,176.32667032877606,186.3133290608724,173.51334126790366,189.1266581217448,169.92667643229169,4.21,59.18,0.37,50.19,-2.41,28.15,8.97,34.1,-3.55,-23.74,-4.18,-52.51,-31.0,-16.8,-1.1183495161329233,-1.9120064081364068,40.02587623216023,9.584765649008787,-40125,5996.707575838045,-20022.86880129608,0.09882587544851162,-0.03251678470351749,2.090756126988005,7.229241465744273,-10.876000976562494,-10.675499725341808,-3.2806524658203102,1.1636587524413926,7.2314446357292645,15.649110194182263,16.69295691704447,22.956748753375464,AARON.NS
2025-10-08 18:30:00,51.540000915527344,53.58000183105469,51.540000915527344,52.66999816894531,20950,0.0,0.0,2025-10-09,54.331179237365724,1.9045289243652008,56.235708161730926,52.42665031300052,58.14023708609613,50.52212138863532,-30.369360519548554,-108.13487392453955,8881539,20049.36371904118,31003.31010827476,68.42123708666514,38.73257586018838,52.596666971842446,53.65333302815755,51.613332112630204,54.63666788736979,50.5566660563151,55.69333394368489,49.57333119710286,-0.27361237643098024,-76.37942796531249,-1.772327361175364,-1.8763537629326212,0.10402640175725719,38.92312745468893,24.88423483303343,52.539999389648436,54.331179237365724,58.694061279296875,62.48832424163818,AARTECH.NS,2025-10-09 10:50:36.701489,52.59000015258789,54.17000198364258,50.599998474121094,56.160003662109375,49.019996643066406,57.74000549316406,47.02999496459961,0.94,-30.54,0.82,-15.98,-1.24,-45.44,9.62,84.85,33.57,1547.47,8.13,23.9,27.37,1044.13,0.07208534568497527,-0.1294112558119218,134.48670175504807,36.55524309379412,-26577,-17158.39128078448,-43908.90530424123,-0.05984281041978079,9.312070314521769,7.433642205199341,7.509643054922549,-2.8189094543457074,-2.91216068267822,-3.2890246582031253,-0.35864196777343693,2.0740689128717635,5.846984259794187,6.055866229690107,9.085556758302355,AARTECH.NS
2025-10-08 18:30:00,510.0,521.0999755859375,503.6000061035156,508.3999938964844,246630,0.0,0.0,2025-10-09,504.75999908447267,14.269273247086238,519.0292723315589,490.49072583738644,533.2985455786452,476.2214525903002,97.30503362844613,78.70611029657746,31226878,247640.9885053806,151776.95415055155,488.72681479553455,60.72593294279196,511.0333251953125,518.4666442871094,500.9666748046875,528.5332946777344,493.5333557128906,535.9666137695312,483.4667053222656,-0.07151966842901657,-38.3712343924852,1.51918973993088,1.3809506594843022,0.13823908044657784,55.30294265688273,21.717054068436635,502.10999755859376,504.75999908447267,494.91699951171876,486.7179995727539,AARTIDRUGS.NS,2025-10-09 10:50:38.705662,505.18332926432294,509.4666646321615,500.5666707356771,514.0833231608074,496.28333536783856,518.3666585286459,491.66667683919275,0.7,291.59,4.17,321.52,-1.7,131.75,-3.16,8.57,-6.85,-35.82,-30.12,26.3,0.19,-39.32,-6.617674133533228,-4.293635602591253,89.96117001385578,-7.275238874514159,102486,138933.10703178344,-37366.855364578805,0.00901511606286931,-10.32675001314422,-4.309775106386368,-7.531447210458769,-16.94999999999999,7.30249938964846,-7.351998901367153,5.9709997558593955,13.882509934123432,21.34683419027687,48.513231547744475,55.200232594830766,AARTIDRUGS.NS
2025-10-08 18:30:00,375.20001220703125,381.95001220703125,373.1000061035156,380.5,381581,0.0,0.0,2025-10-09,383.39750213623046,6.781620824344145,390.1791229605746,376.6158813118863,396.96074378491875,369.83426048754217,27.824803572387637,-64.12657549326227,59367053,308745.54884800856,282391.55776624,535.8871329107185,29.550157692963197,378.5166727701823,383.933339436849,375.08333333333337,387.36667887369794,369.6666666666667,392.7833455403646,366.23332722981775,-0.2849101026993671,-58.73015296341642,-3.3855491250169507,-3.5100401427656456,0.12449101774869487,46.27449826095337,13.779879216219062,378.2300048828125,383.39750213623046,386.4227703857422,423.6006829833984,AARTIIND.NS,2025-10-09 10:50:40.611744,376.81667073567706,380.5333353678385,371.5333353678385,385.81667073567706,367.81667073567706,389.5333353678385,362.5333353678385,1.4,14.17,0.24,36.35,-0.74,-6.6,1.97,-13.72,15.59,178.76,4.41,450.61,38.95,339.31,-1.5711364785223054,-0.6985218170767897,226.05282424592997,-29.265138903852986,-986698,-24306.98917192663,-155230.86841986672,-0.6108698227511695,-27.295542907899964,3.654587461073966,-2.3135262191765307,-10.489996337890602,-2.467498779296875,-12.194291992187516,-8.328198242187511,6.621164624100905,25.003467380723404,38.49453370411447,41.264537841307025,AARTIIND.NS
2025-10-08 18:30:00,837.7999877929688,855.0499877929688,830.8499755859375,834.75,154034,0.0,0.0,2025-10-09,867.8118743896484,43.73378050431421,911.5456548939626,824.0780938853343,955.2794353982769,780.34431338102,90.99515236793218,-35.50945696630569,45193577,312423.8040769497,470805.00306110433,677.413459527,72.71046795985744,840.2166544596354,849.5833333333333,825.383321126302,864.4166666666666,816.0166422526041,873.7833455403645,801.1833089192708,0.10112574953431068,-76.82526788509341,-12.921611741457241,-9.468019303312435,-3.453592438144806,43.3680707237975,22.8397152631913,831.8200073242188,867.8118743896484,861.1946398925782,880.5801306152343,AARTIPHARM.NS,2025-10-09 10:50:42.542662,837.1333211263021,847.2166544596355,827.6666666666667,856.6833089192709,817.5833333333334,866.7666422526042,808.116678873698,-0.36,-12.44,0.68,-33.1,-2.66,11.24,8.32,52.91,10.78,89.79,-14.76,248.36,-26.2,-46.49,-19.237998858305218,-19.549427894768236,296.25922084754205,-22.06278866479425,-510433,23867.634088607912,-639320.0301982586,1.8430479058197307,-1.2873996952072844,-0.7028698747670106,8.574229609925966,-60.129992675781295,-21.696807861328125,-22.783555908203084,5.289581909179674,42.745120636672056,49.688772126601144,67.25758989856466,115.72386778865605,AARTIPHARM.NS
2025-10-08 18:30:00,460.25,467.95001220703125,460.1000061035156,461.6000061035156,3730,0.0,0.0,2025-10-09,476.4918930053711,13.514118888966847,490.0060118943379,462.97777411640425,503.52013078330475,449.4636552274374,-110.56546128632658,-93.83129308558098,4237692,2848.4007481515073,4125.441202243435,699.7918678771231,27.652725029425625,463.2166748046875,466.3333435058594,458.48333740234375,471.0666809082031,455.3666687011719,474.183349609375,450.6333312988281,-0.37098523827460006,-90.45091528420194,-6.716995750178285,-6.126254183905624,-0.5907415662726603,37.901545868172434,29.195857468965468,464.6,476.4918930053711,486.3900274658203,524.0063119506835,AARTISURF.NS,2025-10-09 10:50:44.496635,464.6166687011719,467.23333740234375,459.6333312988281,472.2166748046875,457.01666259765625,474.8333435058594,452.0333251953125,-0.14,-58.62,-0.6,-20.45,-3.08,-25.15,5.23,-13.97,17.91,106.38,-3.31,89.46,71.73,159.01,-3.8726641505355133,-2.1276573138607255,7.163952349653329,-51.58514388857521,-19541,-1077.6176396907435,170.80683098500413,-0.6536554889374884,-3.151297254394109,-4.837767544263144,7.214935262178109,-19.69999999999999,-3.9106292724609375,-18.93785034179689,-4.449653015136732,13.154650746600035,38.86114329524228,51.417009062028335,95.7235141383654,AARTISURF.NS
2025-10-08 18:30:00,151.0,161.0500030517578,151.0,156.10000610351562,13087,0.0,0.0,2025-10-09,165.8630012512207,6.801686371451711,172.66468762267243,159.061314879769,179.46637399412413,152.2596285083173,-90.33349139591027,-148.74348960525384,12945916,88245.39151359203,110762.67735445814,52.861140931417424,29.518316023487387,156.0500030517578,161.10000610351562,151.0500030517578,166.10000610351562,146.0,171.15000915527344,141.0,0.055673938445822954,-69.52787479150145,-4.321620676108296,-3.146221257082812,-1.1753994190254837,38.536150962324484,25.50462242796091,157.49000244140626,165.8630012512207,172.32140045166017,160.7831997680664,AARVEEDEN.NS,2025-10-09 10:50:46.283100,152.79666646321616,156.5933329264323,149.5933329264323,159.79666646321616,145.79666646321616,163.5933329264323,142.5933329264323,1.77,-42.58,-7.28,9.79,-5.24,75.26,8.26,90.89,-1.08,216.78,-10.04,14.06,-68.25,-12.01,-2.163131808410668,-2.302902154417307,11.014833442576716,-36.40315911101986,-21938,35111.96177854538,-57161.69773411262,0.36852356152835597,-15.39887396799103,-3.2565622962513316,6.402549184398826,-9.094000244140602,-7.764499664306641,-0.6729992675781205,2.174500122070299,6.547678159088743,9.430081515324465,16.07176192230727,37.84554105537306,AARVEEDEN.NS
2025-10-08 18:30:00,123.33000183105469,124.04000091552734,122.81999969482422,123.54000091552734,2672,0.0,0.0,2025-10-09,123.4599998474121,1.9357223646196182,125.39572221203173,121.52427748279248,127.33144457665134,119.58855511817288,28.05359125572848,17.29817318020594,6950653,2651.527772645294,10675.33060379066,137.58173521573693,43.42779557348231,123.46666717529297,124.11333465576172,122.8933334350586,124.6866683959961,122.24666595458984,125.33333587646484,121.67333221435547,-0.266101586318015,-54.24727308660481,0.7625957102031009,1.1374524138457542,-0.37485670364265333,52.83148641387306,22.79965562477489,122.99199981689453,123.4599998474121,118.20561935424804,113.35584503173828,AARVI.NS,2025-10-09 10:50:47.931271,125.55333455403645,127.85666910807291,121.11666361490884,132.2933400472005,118.81332906087239,134.59667460123697,114.37665812174478,0.1,-54.92,0.59,-71.16,-2.44,-72.28,0.88,225.6,-13.98,113.88,-19.75,481.36,17.91,33165.42,-1.7567607931665492,-1.792766186168485,-95.77868771173874,-52.12780182068029,-18905,-7151.84790720872,-8298.904358724752,-0.09144468861492783,-22.056288825784073,-6.2349042127800445,-4.666455310277254,-2.1660003662109375,-1.122500228881833,3.712127685546875,1.8230114746093733,1.8677782882887488,9.97305885721179,8.544446856596391,14.618310480224327,AARVI.NS
2025-10-08 18:30:00,1663.699951171875,1663.699951171875,1616.0,1624.300048828125,105747,0.0,0.0,2025-10-09,1647.1000244140625,26.829217659715464,1673.929242073778,1620.2708067543472,1700.7584597334935,1593.4415890946316,-16.721616136904828,3.6726160643969537,11831405,97333.74625491693,107703.76671826388,1664.4099664320065,79.92979217880364,1634.6666666666667,1653.3333333333335,1605.6333821614585,1682.3666178385417,1586.9667154947917,1701.0332845052085,1557.9334309895835,-0.0038007837303726806,-55.578757045217934,0.739889011113064,-2.738830363525044,3.478719374638108,45.8296969681827,16.09185165599385,1659.9000244140625,1647.1000244140625,1647.1440014648438,1763.9580017089843,AAVAS.NS,2025-10-09 10:50:49.754771,1671.9000244140625,1681.4000244140625,1658.4000244140625,1694.9000244140625,1648.9000244140625,1704.4000244140625,1635.4000244140625,-2.61,117.46,-0.82,26.02,-2.73,78.56,-2.16,-39.42,23.7,127.03,23.43,131.5,6.05,84.31,1.694134659745714,11.452141789554172,-64.6830171511983,-14.357466502160312,648001,41292.21404985268,-52861.79479137043,-0.38955177600951174,16.20450941554605,-7.9129837579119595,-8.435890979148635,-5.1199951171875,35.79002075195308,-51.26199218750003,-15.290996093749982,29.89785102648499,119.58352198001263,150.33527648533385,139.89139068213885,AAVAS.NS
2025-10-08 18:30:00,40.5,40.790000915527344,40.0,40.349998474121094,29863,0.0,0.0,2025-10-09,42.87650012969971,1.4791369231523832,44.35563705285209,41.397363206547325,45.83477397600447,39.918226283394944,-123.52377459139845,-155.8434182940139,10918818,26570.497132878452,38960.944054460335,65.0308474583749,25.294021326783806,40.37999979654948,40.759999593098954,39.96999867757161,41.17000071207682,39.58999888102213,41.5500005086263,39.179997762044266,-0.20877199993989523,-93.77226796013437,-1.1556036447038878,-0.9277812779875894,-0.2278223667162984,33.018317386662744,17.0817010764914,40.88999938964844,42.87650012969971,44.063399963378906,47.668300018310546,ABAN.NS,2025-10-09 10:50:51.545006,40.436665852864586,40.8533312479655,39.77333323160808,41.51666386922201,39.356667836507164,41.93332926432292,38.693335215250656,0.4,-27.93,-3.72,2.34,-10.67,-70.52,9.64,-19.74,31.2,209.47,-2.87,-10.96,76.26,135.3,-0.6677420159590497,-0.35002156807397133,-248.70336100967074,-145.36438112793024,-360169,-74312.48894158335,-13559.464758271402,-0.11077854092235384,-8.333489918082535,-18.139296283551424,1.6590684154782842,-3.3000007629394545,-1.8585000991821303,-1.702199935913086,0.2643999481201149,1.453555272155801,3.2298983836597297,5.778847383809938,10.410178089041963,ABAN.NS
